candidate_id,candidate_name,candidate_skills,candidate_location,candidate_education,internship_id,internship_title,internship_company,required_skills,internship_location,required_education,skill_match_pct,location_match,education_match,is_perfect_match
11000,Divya Rao,"Pharmacology, Patient Care, Financial Analysis, Risk Management, Investment Analysis, Marketing, Urban Planning, Leasing",Jaipur,B.Sc,656,Ore Processing Technician,THRIVENI EARTHMOVERS PRIVATE LIMITED,"Mining Engineering, Safety Management",Bangalore,B.Com,0,0,1,0
162,Amit Verma,"Soil Science, Agricultural Chemistry, Processing, Manufacturing, Design, Transportation, Warehouse Operations",Chennai,BBA,13,Environmental Officer,TATA STEEL LIMITED,"Geology, Ore Processing",Pune,BBA,0,0,1,0
5134,Divya Das,"Manufacturing, Chemical Formulation",Kolkata,M.Sc,829,Cloud Architect,VENCO RESEARCH AND BREEDING FARM PRIVATE LIMITED,"DevOps, Python, React",Pune,BCA,0,0,1,0
11590,Anil Verma,"Exploration, Environmental Compliance",Bangalore,BBA,525,Project Engineer,SAINT-GOBAIN INDIA PRIVATE LIMITED,"Civil Engineering, Structural Design, Construction Management",Bangalore,BA,0,1,1,0
11861,Ravi Joshi,"Research, Manufacturing",Ahmedabad,BBA,775,Retail Manager,EMAMI LIMITED,"Brand Management, Marketing",Bangalore,MBA,0,0,0,0
886,Pooja Verma,"Quality Control, Product Design, Sales, Video Editing, Event Management, Scriptwriting",Ahmedabad,BA,685,IT Support,EBIXCASH LIMITED,"Data Analysis, DevOps, JavaScript",Pune,PhD,0,0,0,0
18047,Priya Das,"Tire Manufacturing, Quality Control, Sales, Electrical Engineering, Product Design",Ahmedabad,BBA,612,Accountant,BAJAJ ALLIANZ LIFE INSURANCE COMPANY LIMITED,"Risk Management, Investment Banking, Taxation",Lucknow,Diploma,0,0,1,0
12604,Rajesh Das,"Packaging, Beverage Production, Sales",Ahmedabad,M.Sc,142,Distribution Executive,DIVI S LABORATORIES LIMITED,"Supply Chain, Consumer Insights, Brand Management, Sales",Pune,Diploma,0.25,0,1,0
14565,Sanjay Joshi,"Quality Control, Agricultural Chemistry",Hyderabad,B.Com,865,Thermal Engineer,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,"Transmission, Electrical Engineering",Mumbai,Diploma,0,0,1,0
531,Shweta Rao,"Safety Management, Exploration, Surveying, Equipment Maintenance, Pipeline Maintenance, Geology, Risk Management, Leadership, Business Strategy",Ahmedabad,B.Com,38,Web Developer,REC LIMITED,"Python, Machine Learning",Lucknow,M.Sc,0,0,0,0
836,Kavita Singh,"Compliance, Customer Service, Actuarial Science, Sales",Delhi,B.Com,93,QA Engineer,MUTHOOT FINANCE LIMITED,"Cybersecurity, React, SQL, JavaScript",Hyderabad,M.Sc,0,0,0,0
4066,Rajesh Verma,"Drug Development, Regulatory Affairs, Clinical Research, Quality Control, Grid Management, Power Plant Operations",Pune,BBA,519,Brand Manager,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,"Consumer Insights, Sales",Hyderabad,M.Sc,0,0,0,0
5692,Ritu Reddy,"Materials Science, Testing, Manufacturing, Quality Control",Jaipur,MBA,271,Consumer Insights Analyst,USV PRIVATE LIMITED,"Supply Chain, Distribution, Product Development",Remote,B.Tech,0,1,1,0
15612,Pooja Kumar,"Processing, Quality Control, Polymer Science, Surgery, Medical Knowledge",Pune,Diploma,176,DevOps Engineer,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LIMITED,"Python, React",Ahmedabad,BBA,0,0,0,0
15207,Ritu Das,"Maintenance, Grid Management, Renewable Energy",Jaipur,BCA,875,DevOps Engineer,VIACOM 18 MEDIA PRIVATE LIMITED,"Machine Learning, JavaScript, Cloud Computing",Jaipur,MBA,0,1,0,0
7110,Anil Sharma,"Financial Analysis, Risk Management, Wealth Management, Investment, Valuation, Construction Management, Marketing, Solar Technology, Wind Energy, Grid Integration",Kolkata,B.Com,516,Data Analyst,CORTEVA AGRISCIENCE SEEDS PRIVATE LIMITED,"Cloud Computing, JavaScript, Python",Bangalore,BA,0,0,1,0
3089,Ravi Singh,"Grid Integration, Maintenance",Delhi,B.Sc,624,QA Engineer,KOTAK SECURITIES LIMITED,"Java, SQL, Cybersecurity, Python",Mumbai,B.Tech,0,0,1,0
8836,Meera Verma,"Quality Control, Agricultural Chemistry, Fertilizer Production, Research, Manufacturing, Process Engineering",Bangalore,B.Tech,515,Thermal Engineer,GODAWARI POWER AND ISPAT LIMITED,"Renewable Energy, Electrical Engineering, Power Plant Operations",Bangalore,MBA,0,1,0,0
4291,Anil Singh,"Compliance, Wealth Management, Accounting",Hyderabad,MBA,112,Web Developer,GRASIM INDUSTRIES LTD,"Python, Data Analysis, Java",Delhi,BBA,0,0,1,0
18592,Sunita Kumar,"Safety Management, Electrical Engineering",Hyderabad,M.Sc,702,Software Developer,SUPER CASSETTES INDUSTRIES PRIVATE LIMITED,"Data Analysis, Cloud Computing, Java",Delhi,M.Sc,0,0,1,0
17437,Sunita Kumar,"Product Design, Marketing, Sales",Chennai,B.Com,852,Cloud Architect,ESCORTS KUBOTA LIMITED,"Data Analysis, Cybersecurity",Ahmedabad,Diploma,0,0,1,0
4411,Amit Verma,"Battery Design, Quality Control, Civil Engineering, Project Management, Surveying, Marketing, Consumer Insights, Product Development",Kolkata,BCA,67,Renewable Energy Specialist,NHPC LIMITED,"Power Plant Operations, Electrical Engineering",Mumbai,Diploma,0,0,1,0
6708,Anil Singh,"Research, Brewing, Packaging, Sales, Weaving, Production, Quality Control, Pesticide Development",Hyderabad,BBA,631,Civil Engineer,GHCL LIMITED,"Project Management, Civil Engineering, Structural Design, Surveying",Chennai,BCA,0,0,1,0
8904,Vikram Verma,"Quality Control, Maintenance, Testing, Renewable Energy, Energy Efficiency, Transmission, Grid Management, Research, Wind Energy, Policy Analysis",Kolkata,PhD,755,Mineral Processing Engineer,KIOCL LIMITED,"Ore Processing, Environmental Compliance, Exploration, Surveying",Chennai,B.Sc,0,0,1,0
18809,Meera Das,"Construction Management, Quality Control, Estimation, Civil Engineering, Maintenance, Energy Storage, Solar Technology, Automotive Engineering, Manufacturing",Bangalore,MBA,560,DevOps Engineer,INFOSYS BPM LIMITED,"SQL, Cloud Computing, Java, JavaScript",Mumbai,M.Sc,0,0,1,0
8367,Vikram Reddy,"Grid Management, Thermal Power, Research, Quality Control, Formulation",Kolkata,B.Com,258,Brand Manager,SUN PHARMACEUTICAL INDUSTRIES LIMITED,"Brand Management, Consumer Insights, Product Development",Lucknow,M.Sc,0,0,0,0
15628,Neha Joshi,"Distribution, Procurement, Freight Management",Jaipur,MBA,69,Exploration Geologist,STEEL AUTHORITY OF INDIA LIMITED,"Ore Processing, Mineral Processing, Surveying, Environmental Compliance",Mumbai,M.Sc,0,0,1,0
4787,Meera Rao,"Claims Processing, Customer Service, Sales, Field Operations, Drilling Operations, Logistics Planning, Freight Management",Pune,BCA,249,Ore Processing Technician,RUNGTA MINES LIMITED,"Ore Processing, Mining Engineering",Pune,MBA,0,1,0,0
8237,Meera Joshi,"Manufacturing, Paint Technology, Grid Management, Electrical Engineering, Renewable Energy, Biotechnology, Clinical Research",Lucknow,B.Sc,384,IT Support,HSBC ELECTRONIC DATA PROCESSING INDIA PRIVATE LIMITED,"Machine Learning, React, Python, DevOps",Chennai,BCA,0,0,1,0
13857,Anil Sharma,"Sales, Beverage Production, Marketing, Processing, Research, Quality Control, Polymer Science, Leadership, Risk Management",Hyderabad,M.Sc,688,Machine Learning Engineer,EDELWEISS ASSET RECONSTRUCTION COMPANY LIMITED,"Data Analysis, Python, Java, JavaScript",Ahmedabad,M.Sc,0,0,1,0
2834,Priya Reddy,"Brewing, Packaging, Distribution, Digital Marketing, Scriptwriting, Production, Event Management, Nursing, Medical Knowledge, Diagnosis, Pharmacy",Pune,MBA,571,Mining Engineer,JINDAL SAW LIMITED,"Mining Engineering, Environmental Compliance",Delhi,B.Sc,0,0,1,0
17139,Meera Kumar,"Administrative Skills, Nursing, Surgery, Patient Care, Mineral Processing, Ore Processing",Ahmedabad,B.Tech,391,Drilling Engineer,MAHANAGAR GAS LIMITED,"Safety Compliance, Petroleum Engineering",Lucknow,BA,0,0,1,0
14272,Sunita Sharma,"Project Management, Transmission Lines",Bangalore,MBA,221,Marketing Executive,GODREJ CONSUMER PRODUCTS LIMITED,"Distribution, Product Development, Sales, Marketing",Bangalore,BA,0,1,1,0
11480,Shweta Verma,"Chemical Engineering, Formulation, Product Development, Distribution, Sales, Brand Management",Chennai,BBA,244,Retail Manager,MANKIND PHARMA LIMITED,"Brand Management, Consumer Insights, Distribution",Jaipur,BBA,0.67,0,1,0
7785,Neha Gupta,"Quality Control, Fashion Design, Production, Dyeing, Clinical Research, Biotechnology",Mumbai,PhD,412,Renewable Energy Specialist,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED,"Energy Efficiency, Renewable Energy, Power Plant Operations",Lucknow,BCA,0,0,1,0
13832,Pooja Sharma,"Wealth Management, Loan Processing, Taxation, Investment Banking, Electronics Design, Embedded Systems, PCB Design, Manufacturing",Chennai,Diploma,181,Embedded Systems Engineer,BHARAT ELECTRONICS LIMITED,"Manufacturing, Testing, PCB Design",Delhi,Diploma,0.67,0,1,0
14547,Shweta Verma,"Policy Analysis, Wind Energy, Research, Grid Integration, Testing, Embedded Systems",Jaipur,M.Sc,403,Site Engineer,CATERPILLAR INDIA PRIVATE LIMITED,"Safety Management, Surveying",Hyderabad,PhD,0,0,0,0
4584,Kavita Patel,"Weapon Systems, Defense Systems, Materials Science, Civil Engineering, Structural Design, Construction Management, Project Management, Inventory Management, Food Preparation, Menu Planning",Hyderabad,M.Sc,494,Machine Learning Engineer,VOLTAS LIMITED,"Cybersecurity, React",Jaipur,PhD,0,0,0,0
11680,Arun Sharma,"Retail Operations, Supply Chain",Bangalore,B.Com,364,Safety Officer,FINOLEX INDUSTRIES LIMITED,"Civil Engineering, Safety Management, Estimation, Construction Management",Delhi,M.Sc,0,0,0,0
17525,Ritu Singh,"Brewing, Beverage Production, Sales, Wireless Communication, IoT, Optical Fiber, Petroleum Engineering, Geology",Ahmedabad,MBA,470,Machine Learning Engineer,TOYOTA KIRLOSKAR MOTOR PRIVATE LIMITED,"Python, Machine Learning",Lucknow,B.Tech,0,0,1,0
2340,Rajesh Rao,"Wealth Management, Compliance, Investment, Loan Processing",Ahmedabad,B.Tech,30,Mining Engineer,HINDUSTAN ZINC LIMITED,"Mining Engineering, Surveying",Chennai,BBA,0,0,1,0
9588,Ravi Verma,"Event Management, Video Editing, Broadcasting, Scriptwriting, Equipment Maintenance, Geology, Surveying, Environmental Compliance",Pune,Diploma,335,Quality Inspector,ENGINEERS INDIA LIMITED,"Project Management, Surveying, Construction Management",Ahmedabad,B.Sc,0.33,0,0,0
16515,Arun Joshi,"Auditing, Risk Management",Delhi,B.Sc,218,QA Engineer,ZEROIDA BROKING LIMITED,"Cloud Computing, Machine Learning, DevOps",Hyderabad,BCA,0,0,1,0
8473,Priya Reddy,"Drilling Operations, Field Operations, Petroleum Engineering, Refining, Application Technology, Manufacturing, Research",Hyderabad,Diploma,113,Data Analyst,SAMMAAN CAPITAL LIMITED,"Cybersecurity, Data Analysis",Lucknow,PhD,0,0,0,0
18136,Meera Singh,"Surveying, Mineral Processing",Pune,M.Sc,134,QA Engineer,ORACLE FINANCIAL SERVICES SOFTWARE LIMITED,"DevOps, SQL",Delhi,B.Tech,0,0,1,0
1289,Neha Kumar,"Environmental Compliance, Safety Management, Surveying, Geology, Project Management",Kolkata,B.Com,350,Software Developer,ORACLE INDIA PRIVATE LIMITED,"Python, DevOps, Data Analysis, Cloud Computing",Remote,PhD,0,1,0,0
9154,Divya Patel,"Manufacturing, Battery Design, Surveying, Mineral Processing",Kolkata,BBA,523,Accountant,CITY UNION BANK LIMITED,"Risk Management, Investment Banking, Taxation",Jaipur,B.Tech,0,0,1,0
12340,Pooja Joshi,"Quality Control, Field Trials, Materials Science, Electrochemistry, Battery Design, Research",Jaipur,M.Sc,178,Exploration Geologist,NATIONAL ALUMINIUM CO LTD,"Geology, Mining Engineering, Exploration, Surveying",Delhi,MBA,0,0,1,0
6188,Amit Das,"Consumer Insights, Supply Chain, Retail Management, Sales, Underwriting, Claims Processing, Estimation, Safety Management, Construction Management",Mumbai,Diploma,60,IT Support,TECH MAHINDRA LIMITED,"SQL, Machine Learning, Python",Jaipur,B.Com,0,0,0,0
3172,Anjali Verma,"Sales, Marketing, Distribution, Material Science, Cement Production, Mining Operations, Environmental Management, Transmission Lines, Quality Control, Substation Operations, Maintenance",Pune,B.Com,603,Safety Officer,PKC INFRATECH LIMITED,"Construction Management, Project Management",Bangalore,PhD,0,0,0,0
10382,Deepak Sharma,"Soil Science, Pest Control, Sustainable Farming",Hyderabad,BBA,548,Construction Manager,BRAHMAPUTRA CRACKER AND POLYMER LIMITED,"Safety Management, Quality Control, Civil Engineering, Surveying",Remote,BCA,0,1,1,0
13014,Amit Gupta,"Distribution, Product Development, Marketing, Quality Control, Assembly Line, Supply Chain, Mechanical Design",Ahmedabad,M.Sc,54,Safety Officer,JINDAL STEEL & POWER LIMITED,"Exploration, Mineral Processing, Surveying",Ahmedabad,BA,0,1,1,0
16083,Anil Verma,"Process Engineering, Quality Control, Geology, Surveying",Delhi,BBA,23,DevOps Engineer,TATA SONS PRIVATE LIMITED,"Cloud Computing, Python, JavaScript",Hyderabad,M.Sc,0,0,0,0
2731,Meera Patel,"Research, Chemical Engineering, Formulation, Customer Service, Hygiene Standards",Mumbai,BCA,849,QA Engineer,APARNA INFRAHOUSING PRIVATE LIMITED (PART IX),"Cybersecurity, Cloud Computing",Chennai,B.Sc,0,0,1,0
8977,Sanjay Patel,"Materials Science, Flight Testing, Aerospace Engineering, Weapon Systems, Quality Control, Fabric Design, Environmental Compliance, Geology, Safety Management, Equipment Maintenance",Chennai,Diploma,42,Petroleum Engineer,GAIL (INDIA) LIMITED,"Safety Compliance, Reservoir Engineering, Refining, Pipeline Maintenance",Remote,B.Com,0,1,0,0
10420,Ravi Gupta,"Sales, Application Technology, Quality Control, Testing, Field Operations, Refining, Safety Compliance, Chemical Engineering, Process Engineering",Chennai,B.Sc,12,Grid Engineer,NTPC LIMITED,"Power Plant Operations, Energy Efficiency, Grid Management",Lucknow,BA,0,0,1,0
9301,Divya Rao,"Quality Control, Maintenance, Project Management, Testing, Naval Architecture, Structural Engineering",Delhi,BCA,752,Environmental Officer,INDIAN METALS AND FERRO ALLOYS LTD.,"Geology, Safety Management",Kolkata,MBA,0,0,0,0
11773,Anjali Kumar,"Safety Management, Substation Operations, Project Management, Electrical Engineering, Renewable Energy, Maintenance, Transmission",Mumbai,B.Sc,408,Software Developer,ADANI ENTERPRISES LIMITED,"Cybersecurity, Data Analysis, React, Machine Learning",Lucknow,B.Tech,0,0,1,0
763,Neha Rao,"Investment Analysis, Valuation",Ahmedabad,B.Com,62,QA Engineer,POWER FINANCE CORPORATION LIMITED,"Cloud Computing, Cybersecurity, Machine Learning",Mumbai,BBA,0,0,1,0
3327,Ritu Singh,"Quality Control, Biotechnology, Menu Planning, Hygiene Standards, Tire Manufacturing, Sales, Rubber Technology",Jaipur,M.Sc,285,IT Support,INTERNATIONAL TRACTORS LIMITED,"Java, DevOps, React, Cybersecurity",Kolkata,B.Com,0,0,1,0
10781,Sanjay Das,"Electronics Design, R&D, Soil Science, Environmental Management, Process Engineering, Research",Chennai,B.Sc,570,Geologist,URANIUM CORPORATION OF INDIA LIMITED,"Exploration, Geology, Safety Management, Mineral Processing",Chennai,BA,0,1,1,0
11734,Divya Reddy,"Customer Service, Compliance, Broadcasting, Event Management",Chennai,B.Sc,90,Machine Learning Engineer,SHRIRAM FINANCE LIMITED,"Cloud Computing, SQL, React, Data Analysis",Delhi,BCA,0,0,1,0
12681,Suresh Reddy,"Energy Efficiency, Transmission, Renewable Energy, Network Engineering, Optical Fiber",Lucknow,B.Com,851,Machine Learning Engineer,ESCORTS KUBOTA LIMITED,"Machine Learning, Data Analysis, Python, SQL",Chennai,BBA,0,0,1,0
17166,Anjali Rao,"Flight Testing, Defense Systems, Avionics, Aerospace Engineering",Hyderabad,MBA,493,Machine Learning Engineer,BAGMANE DEVELOPERS PRIVATE LIMITED,"Cloud Computing, Data Analysis, Python",Kolkata,B.Sc,0,0,1,0
5478,Arun Verma,"Drilling, Mining Operations, Surveying, Equipment Maintenance",Pune,BCA,870,Cloud Architect,RELIANCE CORPORATE IT PARK LIMITED,"Data Analysis, DevOps",Remote,M.Sc,0,1,0,0
3992,Meera Das,"Production, Chemical Engineering, Molding, Manufacturing, Extrusion, Research",Delhi,M.Sc,456,Software Developer,BOSCH GLOBAL SOFTWARE TECHNOLOGIES PRIVATE LIMITED,"SQL, Java, Cybersecurity, React",Kolkata,BA,0,0,1,0
11847,Kavita Reddy,"Electronics Design, Quality Control, Manufacturing, Embedded Systems, Solar Technology, Project Development, Policy Analysis, Maintenance, Refining, Reservoir Engineering, Petroleum Engineering",Ahmedabad,BCA,310,Supply Chain Analyst,INTAS PHARMACEUTICALS LIMITED,"Product Development, Consumer Insights, Supply Chain",Lucknow,BBA,0,0,1,0
16841,Vikram Kumar,"Project Management, Materials Science, Weapon Systems, Defense Systems, Aerospace Engineering",Lucknow,BCA,771,Treasury Analyst,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,"Auditing, Investment Banking, Accounting",Bangalore,M.Sc,0,0,0,0
19934,Priya Rao,"Mining Operations, Plant Operations, Environmental Management",Hyderabad,B.Com,11,Power Plant Operator,NTPC LIMITED,"Electrical Engineering, Grid Management, Transmission",Lucknow,PhD,0,0,0,0
5181,Anjali Joshi,"Fertilizer Production, Environmental Management, Process Engineering",Ahmedabad,B.Tech,812,Software Developer,FIDELITY BUSINESS SERVICES INDIA PRIVATE LIMITED,"Cybersecurity, Machine Learning, Cloud Computing",Mumbai,BA,0,0,1,0
19614,Arun Das,"Safety Management, Maintenance, Structural Engineering",Lucknow,Diploma,172,Mining Engineer,BHARAT ALUMINIUM CO LTD,"Ore Processing, Mining Engineering, Mineral Processing, Safety Management",Bangalore,PhD,0.25,0,0,0
4541,Suresh Rao,"Research, Pesticide Development, Regulatory Compliance, Auditing, Wealth Management, Electrical Engineering, Grid Management, Maintenance, Safety Management",Pune,BBA,807,Credit Analyst,TATA AIG GENERAL INSURANCE COMPANY LIMITED,"Taxation, Financial Analysis, Investment Banking, Loan Processing",Remote,Diploma,0,1,1,0
8831,Neha Reddy,"Compliance, Financial Analysis, Risk Management, Quality Control, Substation Operations",Pune,M.Sc,138,Construction Manager,THE ASSOCIATED BUILDING COMPANY LIMITED,"Safety Management, Surveying",Remote,B.Com,0,1,1,0
7498,Meera Das,"Customer Service, Claims Processing",Chennai,PhD,164,DevOps Engineer,M.P. AGROTONICS LIMITED,"Cloud Computing, Machine Learning, Python",Mumbai,M.Sc,0,0,1,0
10637,Sanjay Joshi,"Construction, Quality Control, Surveying",Kolkata,BA,542,Machine Learning Engineer,CROMPTON GREAVES CONSUMER ELECTRICALS LIMITED,"React, SQL, Cloud Computing, Python",Remote,B.Sc,0,1,1,0
2552,Pooja Gupta,"Environmental Management, Fertilizer Production, Agricultural Chemistry, Drug Development, Patient Care, Biotechnology",Delhi,MBA,161,Sales Executive,DR.REDDY S LABORATORIES LTD,"Product Development, Consumer Insights, Distribution, Supply Chain",Lucknow,B.Sc,0,0,1,0
6561,Meera Rao,"Research, Production",Kolkata,MBA,701,Distribution Executive,UNITED BREWERIES LIMITED,"Consumer Insights, Brand Management, Retail Management, Marketing",Remote,M.Sc,0,1,1,0
4021,Divya Patel,"Safety Management, Welding",Ahmedabad,Diploma,387,Distribution Executive,MONDELEZ INDIA FOODS PRIVATE LIMITED,"Brand Management, Consumer Insights, Supply Chain, Product Development",Ahmedabad,Diploma,0,1,1,0
16933,Amit Patel,"Plant Operations, Quality Control, Cement Production, Environmental Management, Consumer Insights, Retail Management, Actuarial Science, Sales, Customer Service",Mumbai,M.Sc,348,Cloud Architect,L&T TECHNOLOGY SERVICES LIMITED,"Java, JavaScript, Python, Machine Learning",Pune,MBA,0,0,1,0
